Color | Prmt. Choose Indicator,Color | Prmt. Ticket Type,created_date,Current Date,Filter | Choose Indicator,Filter | Measure Nominal Numbers,Filter | Month Name,Filter | Prmt. Change Table,Filter | Selected Month Parameter,Filter | Year,Group | Range of Open Days,Group | Satisfaction Score,Group | Ticket Status,issue_category,owner_group,Prmt | Change Header,requestor_fname,requestor_lname,severity,statisfaction_score,Text | 1,Text | 2,Text | 3,Text | 4,Text | Complete Name,Text | Prmt. Change Table,Text | Severity Correct,ticket status,ticket_number,ticket_type,# Open Tickets,# Resolved Tickets,# Unknow SatisfactionTickets,# Waiting for Requester,% Engagement Feedback Score,% Open Days vs. Target,% Satisfaction,% Satisfaction vs.Target,"Color | Dispersion Satisfaction vs, Open Days",Color | Negative |  Open Day vs. Target,Color | Negative | % Satisfied vs. Target,Color | Positive | % Open Day vs. Target,Color | Positive | % Satisfied vs. Target,days_open,Format | Nominal Numbers Prmt. Indicator,Format | Percent Numbers Prmt. Indicator,Prmt | Choose Indicator
1,0,14-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Satisfied,Resolved,Systems,Networking,Unassigned,Gavin,Johananoff,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Gavin Johananoff,Waiting,Unassigned,Resolved,896-131231-7558-6-J,Issue,0,1,0,0,100.0%,-86.7%,100.0%,1,False,--86.7%,,,100.0%,2,1,,1
1,0,01-06-2020,24-09-2025,True,True,June,False,True,2020,16-20 Days,Satisfied,Resolved,Systems,Networking,Unassigned,Theodosia,Halso,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Theodosia Halso,Waiting,Unassigned,Resolved,540-669524-1087-8-A,Issue,0,1,0,0,100.0%,6.7%,100.0%,1,True,,,+6.7%,100.0%,16,1,,1
1,0,22-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Satisfied,Resolved,Systems,Networking,Unassigned,Claudetta,Tattersill,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Claudetta Tattersill,Waiting,Unassigned,Resolved,714-603557-6931-1-O,Issue,0,1,0,0,100.0%,80.0%,100.0%,1,True,,,+80.0%,100.0%,27,1,,1
1,0,28-08-2020,24-09-2025,True,True,August,False,True,2020,31-35 Days,Satisfied,Resolved,Systems,Networking,Unassigned,Becca,Owbrick,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Becca Owbrick,Waiting,Unassigned,Resolved,337-495520-7787-2-J,Issue,0,1,0,0,100.0%,120.0%,100.0%,1,True,,,+120.0%,100.0%,33,1,,1
1,0,14-04-2020,24-09-2025,True,True,April,True,True,2020,6-10 Days,Satisfied,Waiting,Systems,Architecture,Unassigned,August,Otson,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,August Otson,Waiting,Unassigned,Waiting for Requestor Feedback,481-123443-7924-6-Q,Issue,0,0,0,1,0.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,0,16-05-2020,24-09-2025,True,True,May,True,True,2020,11-15 Days,Satisfied,Waiting,Systems,Architecture,Unassigned,Abagail,Grewer,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Abagail Grewer,Waiting,Unassigned,Waiting for Requestor Feedback,645-347747-3310-9-L,Issue,0,0,0,1,0.0%,-6.7%,100.0%,1,False,--6.7%,,,100.0%,14,1,,1
1,0,08-06-2020,24-09-2025,True,True,June,True,True,2020,6-10 Days,Satisfied,Waiting,Systems,Hardware,Unassigned,Andi,Issacoff,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Andi Issacoff,Waiting,Unassigned,Waiting for Requestor Feedback,737-848847-9213-4-R,Issue,0,0,0,1,0.0%,-53.3%,100.0%,1,False,--53.3%,,,100.0%,7,1,,1
1,0,24-09-2020,24-09-2025,True,True,September,True,True,2020,11-15 Days,Satisfied,Waiting,Systems,Hardware,Unassigned,Shurwood,Hentze,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Shurwood Hentze,Waiting,Unassigned,Waiting for Requestor Feedback,257-715868-0427-6-R,Issue,0,0,0,1,0.0%,-13.3%,100.0%,1,False,--13.3%,,,100.0%,13,1,,1
1,0,18-05-2020,24-09-2025,True,True,May,True,True,2020,16-20 Days,Satisfied,Waiting,Systems,Hardware,Unassigned,Isidor,Kinnon,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Isidor Kinnon,Waiting,Unassigned,Waiting for Requestor Feedback,603-259746-1410-2-W,Issue,0,0,0,1,0.0%,6.7%,100.0%,1,True,,,+6.7%,100.0%,16,1,,1
1,0,07-08-2020,24-09-2025,True,True,August,True,True,2020,1-5 Days,Satisfied,Waiting,Systems,Networking,Unassigned,Cordi,Caron,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Cordi Caron,Waiting,Unassigned,Waiting for Requestor Feedback,591-304000-2679-6-Z,Issue,0,0,0,1,0.0%,-93.3%,100.0%,1,False,--93.3%,,,100.0%,1,1,,1
1,0,26-08-2020,24-09-2025,True,True,August,True,True,2020,1-5 Days,Satisfied,Waiting,Systems,Networking,Unassigned,Fancie,Pawling,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Fancie Pawling,Waiting,Unassigned,Waiting for Requestor Feedback,167-580841-3374-5-K,Issue,0,0,0,1,0.0%,-86.7%,100.0%,1,False,--86.7%,,,100.0%,2,1,,1
1,0,03-08-2020,24-09-2025,True,True,August,True,True,2020,6-10 Days,Satisfied,Waiting,Systems,Networking,Unassigned,Carey,O'Hallihane,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Carey O'Hallihane,Waiting,Unassigned,Waiting for Requestor Feedback,802-264557-0314-5-V,Issue,0,0,0,1,0.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,0,29-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Unknown,Closed,Systems,Architecture,Low,Ileane,O'Clery,1 - Low,0 - Unknown,1,2,3,4,Ileane O'Clery,Waiting,Low,Closed - No Action,738-897968-5077-7-D,Issue,0,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,07-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Unknown,Closed,Systems,Hardware,Low,Trent,Southers,1 - Low,0 - Unknown,1,2,3,4,Trent Southers,Waiting,Low,Closed - No Action,152-530286-3184-8-Y,Issue,0,0,1,0,100.0%,53.3%,0.0%,-1,False,,-100.0%,+53.3%,,23,1,,1
1,0,23-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Unknown,Open,Systems,Architecture,Low,Malvin,Pickerill,1 - Low,0 - Unknown,1,2,3,4,Malvin Pickerill,Waiting,Low,Open,871-932100-8156-1-S,Issue,1,0,1,0,100.0%,-86.7%,0.0%,-1,False,--86.7%,-100.0%,,,2,1,,1
1,0,01-08-2020,24-09-2025,True,True,August,False,True,2020,1-5 Days,Unknown,Open,Systems,Architecture,Low,Maurise,Shakshaft,1 - Low,0 - Unknown,1,2,3,4,Maurise Shakshaft,Waiting,Low,Open,862-586020-0022-0-D,Issue,1,0,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,05-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Unknown,Open,Systems,Architecture,Low,Murdoch,Jinkin,1 - Low,0 - Unknown,1,2,3,4,Murdoch Jinkin,Waiting,Low,Open,695-537282-9177-4-Z,Issue,1,0,1,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,0,20-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Jarib,Punyer,1 - Low,0 - Unknown,1,2,3,4,Jarib Punyer,Waiting,Low,Open,260-090460-6791-0-X,Issue,1,0,1,0,100.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,0,07-09-2020,24-09-2025,True,True,September,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Carl,Harkin,1 - Low,0 - Unknown,1,2,3,4,Carl Harkin,Waiting,Low,Open,492-064138-9323-1-U,Issue,1,0,1,0,100.0%,-46.7%,0.0%,-1,False,--46.7%,-100.0%,,,8,1,,1
1,0,15-04-2020,24-09-2025,True,True,April,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Chaddy,MacGruer,1 - Low,0 - Unknown,1,2,3,4,Chaddy MacGruer,Waiting,Low,Open,591-805350-1083-6-I,Issue,1,0,1,0,100.0%,-40.0%,0.0%,-1,False,--40.0%,-100.0%,,,9,1,,1
1,0,03-06-2020,24-09-2025,True,True,June,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Paulo,Navaro,1 - Low,0 - Unknown,1,2,3,4,Paulo Navaro,Waiting,Low,Open,515-355665-1534-0-Q,Issue,1,0,1,0,100.0%,-40.0%,0.0%,-1,False,--40.0%,-100.0%,,,9,1,,1
1,0,01-10-2020,24-09-2025,True,True,October,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Toma,Adamsson,1 - Low,0 - Unknown,1,2,3,4,Toma Adamsson,Waiting,Low,Open,404-133092-1267-5-X,Issue,1,0,1,0,100.0%,-40.0%,0.0%,-1,False,--40.0%,-100.0%,,,9,1,,1
1,0,21-06-2020,24-09-2025,True,True,June,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Yanaton,Gudeman,1 - Low,0 - Unknown,1,2,3,4,Yanaton Gudeman,Waiting,Low,Open,733-827104-9685-4-W,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,02-08-2020,24-09-2025,True,True,August,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Nero,Gramer,1 - Low,0 - Unknown,1,2,3,4,Nero Gramer,Waiting,Low,Open,106-859865-4260-3-L,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,16-09-2020,24-09-2025,True,True,September,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,Low,Elisabetta,Linde,1 - Low,0 - Unknown,1,2,3,4,Elisabetta Linde,Waiting,Low,Open,319-362876-6844-3-S,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,18-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Felicia,Gosnold,1 - Low,0 - Unknown,1,2,3,4,Felicia Gosnold,Waiting,Low,Open,366-778436-9336-0-P,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,0,13-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Carl,Maris,1 - Low,0 - Unknown,1,2,3,4,Carl Maris,Waiting,Low,Open,689-478783-6509-7-Q,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,0,27-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Matthaeus,Rolse,1 - Low,0 - Unknown,1,2,3,4,Matthaeus Rolse,Waiting,Low,Open,683-035775-8009-7-J,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,0,19-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Stu,Wardrop,1 - Low,0 - Unknown,1,2,3,4,Stu Wardrop,Waiting,Low,Open,589-958714-6391-2-O,Issue,1,0,1,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,0,08-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Stern,Charlewood,1 - Low,0 - Unknown,1,2,3,4,Stern Charlewood,Waiting,Low,Open,421-453336-7521-3-E,Issue,1,0,1,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,0,28-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Bernardina,Mum,1 - Low,0 - Unknown,1,2,3,4,Bernardina Mum,Waiting,Low,Open,427-332353-3850-6-G,Issue,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,0,09-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Willard,Michele,1 - Low,0 - Unknown,1,2,3,4,Willard Michele,Waiting,Low,Open,626-599445-4826-7-S,Issue,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,0,09-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Cookie,Woolgar,1 - Low,0 - Unknown,1,2,3,4,Cookie Woolgar,Waiting,Low,Open,001-728632-4954-5-I,Issue,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,0,04-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Mata,Crickmore,1 - Low,0 - Unknown,1,2,3,4,Mata Crickmore,Waiting,Low,Open,558-368670-0695-7-U,Issue,1,0,1,0,100.0%,0.0%,0.0%,-1,False,,-100.0%,+0.0%,,15,1,,1
1,0,04-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Unknown,Open,Systems,Architecture,Low,Georgianna,Spain-Gower,1 - Low,0 - Unknown,1,2,3,4,Georgianna Spain-Gower,Waiting,Low,Open,818-769158-0781-1-P,Issue,1,0,1,0,100.0%,0.0%,0.0%,-1,False,,-100.0%,+0.0%,,15,1,,1
1,0,12-06-2020,24-09-2025,True,True,June,False,True,2020,16-20 Days,Unknown,Open,Systems,Architecture,Low,Merell,Barrett,1 - Low,0 - Unknown,1,2,3,4,Merell Barrett,Waiting,Low,Open,303-976838-8167-6-K,Issue,1,0,1,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,0,04-04-2020,24-09-2025,True,True,April,False,True,2020,16-20 Days,Unknown,Open,Systems,Architecture,Low,Grace,Conigsby,1 - Low,0 - Unknown,1,2,3,4,Grace Conigsby,Waiting,Low,Open,072-206170-5511-1-T,Issue,1,0,1,0,100.0%,13.3%,0.0%,-1,False,,-100.0%,+13.3%,,17,1,,1
1,0,21-05-2020,24-09-2025,True,True,May,False,True,2020,16-20 Days,Unknown,Open,Systems,Architecture,Low,Darelle,Purkess,1 - Low,0 - Unknown,1,2,3,4,Darelle Purkess,Waiting,Low,Open,509-028047-9424-7-N,Issue,1,0,1,0,100.0%,20.0%,0.0%,-1,False,,-100.0%,+20.0%,,18,1,,1
1,0,10-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Unknown,Open,Systems,Architecture,Low,Rudy,Clarabut,1 - Low,0 - Unknown,1,2,3,4,Rudy Clarabut,Waiting,Low,Open,755-789640-0849-9-Z,Issue,1,0,1,0,100.0%,53.3%,0.0%,-1,False,,-100.0%,+53.3%,,23,1,,1
1,0,31-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Unknown,Open,Systems,Architecture,Low,Evelyn,Burgill,1 - Low,0 - Unknown,1,2,3,4,Evelyn Burgill,Waiting,Low,Open,793-644185-9790-6-H,Issue,1,0,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,0,25-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Unknown,Open,Systems,Architecture,Low,Baudoin,Reubel,1 - Low,0 - Unknown,1,2,3,4,Baudoin Reubel,Waiting,Low,Open,268-663840-0489-3-O,Issue,1,0,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,0,31-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Unknown,Open,Systems,Architecture,Low,Daryl,Cheak,1 - Low,0 - Unknown,1,2,3,4,Daryl Cheak,Waiting,Low,Open,072-317685-8481-7-C,Issue,1,0,1,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,0,21-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Systems,Architecture,Low,Nicole,Roth,1 - Low,0 - Unknown,1,2,3,4,Nicole Roth,Waiting,Low,Open,011-841159-2561-2-R,Issue,1,0,1,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,0,22-05-2020,24-09-2025,True,True,May,False,True,2020,26-30 Days,Unknown,Open,Systems,Architecture,Low,Brianna,O'Noulane,1 - Low,0 - Unknown,1,2,3,4,Brianna O'Noulane,Waiting,Low,Open,274-088825-9523-9-V,Issue,1,0,1,0,100.0%,93.3%,0.0%,-1,False,,-100.0%,+93.3%,,29,1,,1
1,0,09-06-2020,24-09-2025,True,True,June,False,True,2020,26-30 Days,Unknown,Open,Systems,Architecture,Low,Marlee,Satterlee,1 - Low,0 - Unknown,1,2,3,4,Marlee Satterlee,Waiting,Low,Open,705-019607-9589-0-C,Issue,1,0,1,0,100.0%,93.3%,0.0%,-1,False,,-100.0%,+93.3%,,29,1,,1
1,0,12-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Unknown,Open,Systems,Architecture,Low,Audrye,Moxham,1 - Low,0 - Unknown,1,2,3,4,Audrye Moxham,Waiting,Low,Open,904-750823-7068-2-A,Issue,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
1,0,30-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Systems,Architecture,Low,Bryana,Peasee,1 - Low,0 - Unknown,1,2,3,4,Bryana Peasee,Waiting,Low,Open,041-335124-7724-2-E,Issue,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,0,19-04-2020,24-09-2025,True,True,April,False,True,2020,31-35 Days,Unknown,Open,Systems,Architecture,Low,Kellsie,Margarson,1 - Low,0 - Unknown,1,2,3,4,Kellsie Margarson,Waiting,Low,Open,305-875675-1437-0-U,Issue,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,0,10-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Systems,Architecture,Low,Afton,Gerrish,1 - Low,0 - Unknown,1,2,3,4,Afton Gerrish,Waiting,Low,Open,521-662629-2897-0-Z,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,24-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Systems,Architecture,Low,Ariadne,Penritt,1 - Low,0 - Unknown,1,2,3,4,Ariadne Penritt,Waiting,Low,Open,477-270851-8421-8-L,Issue,1,0,1,0,100.0%,133.3%,0.0%,-1,False,,-100.0%,+133.3%,,35,1,,1
1,0,16-03-2020,24-09-2025,True,True,March,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Lira,Bend,1 - Low,0 - Unknown,1,2,3,4,Lira Bend,Waiting,Low,Open,260-631855-9802-2-Y,Issue,1,0,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,0,15-08-2020,24-09-2025,True,True,August,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Aubrie,Addey,1 - Low,0 - Unknown,1,2,3,4,Aubrie Addey,Waiting,Low,Open,801-859487-8142-5-B,Issue,1,0,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,0,03-06-2020,24-09-2025,True,True,June,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Blondy,Treven,1 - Low,0 - Unknown,1,2,3,4,Blondy Treven,Waiting,Low,Open,545-621698-0447-4-S,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,19-08-2020,24-09-2025,True,True,August,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Alys,Peppett,1 - Low,0 - Unknown,1,2,3,4,Alys Peppett,Waiting,Low,Open,058-787728-0439-7-T,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,30-08-2020,24-09-2025,True,True,August,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Cathyleen,Soonhouse,1 - Low,0 - Unknown,1,2,3,4,Cathyleen Soonhouse,Waiting,Low,Open,298-447202-4185-5-C,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,29-10-2020,24-09-2025,True,True,October,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Low,Peadar,Toll,1 - Low,0 - Unknown,1,2,3,4,Peadar Toll,Waiting,Low,Open,386-793575-7095-6-B,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,09-07-2020,24-09-2025,True,True,July,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Elmira,Kefford,1 - Low,0 - Unknown,1,2,3,4,Elmira Kefford,Waiting,Low,Open,022-155142-9893-3-F,Issue,1,0,1,0,100.0%,-93.3%,0.0%,-1,False,--93.3%,-100.0%,,,1,1,,1
1,0,21-07-2020,24-09-2025,True,True,July,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Gabey,Blaxter,1 - Low,0 - Unknown,1,2,3,4,Gabey Blaxter,Waiting,Low,Open,693-810768-3025-1-C,Issue,1,0,1,0,100.0%,-93.3%,0.0%,-1,False,--93.3%,-100.0%,,,1,1,,1
1,0,24-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Darda,Rodge,1 - Low,0 - Unknown,1,2,3,4,Darda Rodge,Waiting,Low,Open,913-734013-4105-1-H,Issue,1,0,1,0,100.0%,-86.7%,0.0%,-1,False,--86.7%,-100.0%,,,2,1,,1
1,0,04-09-2020,24-09-2025,True,True,September,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Corliss,Blumson,1 - Low,0 - Unknown,1,2,3,4,Corliss Blumson,Waiting,Low,Open,944-464101-2564-4-B,Issue,1,0,1,0,100.0%,-86.7%,0.0%,-1,False,--86.7%,-100.0%,,,2,1,,1
1,0,29-04-2020,24-09-2025,True,True,April,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Paulie,Tight,1 - Low,0 - Unknown,1,2,3,4,Paulie Tight,Waiting,Low,Open,582-950209-7109-6-K,Issue,1,0,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,18-05-2020,24-09-2025,True,True,May,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Melonie,McMeekin,1 - Low,0 - Unknown,1,2,3,4,Melonie McMeekin,Waiting,Low,Open,201-749177-5362-9-A,Issue,1,0,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,02-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Livia,Solly,1 - Low,0 - Unknown,1,2,3,4,Livia Solly,Waiting,Low,Open,020-267337-8333-0-C,Issue,1,0,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,09-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Bartolomeo,Autin,1 - Low,0 - Unknown,1,2,3,4,Bartolomeo Autin,Waiting,Low,Open,141-593126-3041-6-T,Issue,1,0,1,0,100.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,0,05-05-2020,24-09-2025,True,True,May,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Ramsay,Hunston,1 - Low,0 - Unknown,1,2,3,4,Ramsay Hunston,Waiting,Low,Open,519-136656-3033-2-I,Issue,1,0,1,0,100.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,0,02-08-2020,24-09-2025,True,True,August,False,True,2020,1-5 Days,Unknown,Open,Systems,Hardware,Low,Demetra,Pillifant,1 - Low,0 - Unknown,1,2,3,4,Demetra Pillifant,Waiting,Low,Open,338-104651-3295-6-M,Issue,1,0,1,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,0,13-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Corey,Oswald,1 - Low,0 - Unknown,1,2,3,4,Corey Oswald,Waiting,Low,Open,255-214750-0509-0-L,Issue,1,0,1,0,100.0%,-53.3%,0.0%,-1,False,--53.3%,-100.0%,,,7,1,,1
1,0,27-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Mitzi,Malamore,1 - Low,0 - Unknown,1,2,3,4,Mitzi Malamore,Waiting,Low,Open,161-652863-4697-4-C,Issue,1,0,1,0,100.0%,-46.7%,0.0%,-1,False,--46.7%,-100.0%,,,8,1,,1
1,0,02-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Rex,Caress,1 - Low,0 - Unknown,1,2,3,4,Rex Caress,Waiting,Low,Open,179-268978-6422-4-E,Issue,1,0,1,0,100.0%,-46.7%,0.0%,-1,False,--46.7%,-100.0%,,,8,1,,1
1,0,28-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Salli,Fawdery,1 - Low,0 - Unknown,1,2,3,4,Salli Fawdery,Waiting,Low,Open,306-060154-2695-8-H,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,16-06-2020,24-09-2025,True,True,June,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Kippie,Barber,1 - Low,0 - Unknown,1,2,3,4,Kippie Barber,Waiting,Low,Open,843-625361-7965-5-Z,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,15-09-2020,24-09-2025,True,True,September,False,True,2020,6-10 Days,Unknown,Open,Systems,Hardware,Low,Dodi,Stife,1 - Low,0 - Unknown,1,2,3,4,Dodi Stife,Waiting,Low,Open,569-547925-9802-3-N,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,19-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Unknown,Open,Systems,Hardware,Low,Michail,McAreavey,1 - Low,0 - Unknown,1,2,3,4,Michail McAreavey,Waiting,Low,Open,608-989893-0214-7-W,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,0,01-07-2020,24-09-2025,True,True,July,False,True,2020,11-15 Days,Unknown,Open,Systems,Hardware,Low,Jacquie,Flatt,1 - Low,0 - Unknown,1,2,3,4,Jacquie Flatt,Waiting,Low,Open,716-174584-8108-4-R,Issue,1,0,1,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,0,25-08-2020,24-09-2025,True,True,August,False,True,2020,11-15 Days,Unknown,Open,Systems,Hardware,Low,Della,Gurry,1 - Low,0 - Unknown,1,2,3,4,Della Gurry,Waiting,Low,Open,042-979400-0778-3-H,Issue,1,0,1,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
